,city,State,State Full,County,"Internal Revenue Service,"
9309,North Hoosick,NY,New York,RENSSELAER,"North Hoosick,"
9310,Northville,NY,New York,FULTON,"Edinburg,"
9311,Northville,NY,New York,FULTON,"Northville,"
9312,Old Chatham,NY,New York,COLUMBIA,"Old Chatham,"
9313,Pattersonville,NY,New York,SCHENECTADY,"Mariaville,"
9314,Pattersonville,NY,New York,SCHENECTADY,"Pattersonvle,"
9315,Pattersonville,NY,New York,SCHENECTADY,"Pattersonville,"
9316,Petersburg,NY,New York,RENSSELAER,"Taconic Lake,"
9317,Petersburg,NY,New York,RENSSELAER,"North Petersburg,"
9318,Petersburg,NY,New York,RENSSELAER,"Petersburg,"
9319,Petersburg,NY,New York,RENSSELAER,"Petersburgh,"
9320,Piseco,NY,New York,HAMILTON,"Piseco,"
9321,Piseco,NY,New York,HAMILTON,"Arietta,"
9322,Poestenkill,NY,New York,RENSSELAER,"Poestenkill,"
9323,Quaker Street,NY,New York,SCHENECTADY,"Quaker Street,"
9324,Ravena,NY,New York,ALBANY,"Ravena,"
9325,Rensselaer,NY,New York,RENSSELAER,"Defreestville,"
9326,Rensselaer,NY,New York,RENSSELAER,"Rensselaer,"
9327,Rensselaerville,NY,New York,ALBANY,"Rensselaerville,"
9328,Rensselaerville,NY,New York,ALBANY,"Rensselaervle,"
9329,Rexford,NY,New York,SARATOGA,"Rexford,"
9330,Rexford,NY,New York,SARATOGA,"Vischer Ferry,"
9331,Richmondville,NY,New York,SCHOHARIE,"West Richmondville,"
9332,Richmondville,NY,New York,SCHOHARIE,"Richmondville,"
9333,Rotterdam Junction,NY,New York,SCHENECTADY,"Rotterdam Junction,"
9334,Rotterdam Junction,NY,New York,SCHENECTADY,"Rotterdam Jct,"
9335,Round Lake,NY,New York,SARATOGA,"Ushers,"
9336,Round Lake,NY,New York,SARATOGA,"Round Lake,"
9337,Round Lake,NY,New York,SARATOGA,"Malta,"
9338,Sand Lake,NY,New York,RENSSELAER,"Sand Lake,"
9339,Sand Lake,NY,New York,RENSSELAER,"Taborton,"
9340,Schaghticoke,NY,New York,RENSSELAER,"Easton,"
9341,Schaghticoke,NY,New York,RENSSELAER,"Schaghticoke,"
9342,Schenevus,NY,New York,OTSEGO,"Simpsonville,"
9343,Schenevus,NY,New York,OTSEGO,"Westville,"
9344,Schenevus,NY,New York,OTSEGO,"Schenevus,"
9345,Schenevus,NY,New York,OTSEGO,"Fergusonville,"
9346,Schenevus,NY,New York,OTSEGO,"Elk Creek,"
9347,Schodack Landing,NY,New York,RENSSELAER,"Schodack Lndg,"
9348,Schodack Landing,NY,New York,RENSSELAER,"Schodack Landing,"
9349,Schoharie,NY,New York,SCHOHARIE,"Schoharie,"
9350,Selkirk,NY,New York,ALBANY,"Selkirk,"
9351,Selkirk,NY,New York,ALBANY,"Beckers Corners,"
9352,Slingerlands,NY,New York,ALBANY,"Slingerlands,"
9353,Sloansville,NY,New York,SCHOHARIE,"Sloansville,"
9354,South Bethlehem,NY,New York,ALBANY,"S Bethlehem,"
9355,South Bethlehem,NY,New York,ALBANY,"South Bethlehem,"
9356,Speculator,NY,New York,HAMILTON,"Speculator,"
9357,Spencertown,NY,New York,COLUMBIA,"Spencertown,"
9358,Sprakers,NY,New York,MONTGOMERY,"Charleston Four Corners,"
9359,Sprakers,NY,New York,MONTGOMERY,"Root,"
9360,Sprakers,NY,New York,MONTGOMERY,"Lykers,"
9361,Sprakers,NY,New York,MONTGOMERY,"Rural Grove,"
9362,Sprakers,NY,New York,MONTGOMERY,"Sprakers,"
9363,Stamford,NY,New York,DELAWARE,"Stamford,"
9364,Stephentown,NY,New York,RENSSELAER,"Stephentown Center,"
9365,Stephentown,NY,New York,RENSSELAER,"Stephentown,"
9366,Stillwater,NY,New York,SARATOGA,"Bemis Heights,"
9367,Stillwater,NY,New York,SARATOGA,"Stillwater,"
9368,Stottville,NY,New York,COLUMBIA,"Stottville,"
9369,Stuyvesant,NY,New York,COLUMBIA,"Newton Hook,"
9370,Stuyvesant,NY,New York,COLUMBIA,"Stuyvesant,"
9371,Stuyvesant Falls,NY,New York,COLUMBIA,"Stuyvesant Fl,"
9372,Stuyvesant Falls,NY,New York,COLUMBIA,"Stuyvesant Falls,"
9373,Summit,NY,New York,SCHOHARIE,"Summit,"
9374,Surprise,NY,New York,GREENE,"Surprise,"
9375,Tribes Hill,NY,New York,MONTGOMERY,"Tribes Hill,"
9376,Troy,NY,New York,RENSSELAER,"Speigletown,"
9377,Troy,NY,New York,RENSSELAER,"Snyders Lake,"
9378,Troy,NY,New York,RENSSELAER,"Brunswick,"
9379,Troy,NY,New York,RENSSELAER,"Albia,"
9380,Troy,NY,New York,RENSSELAER,"Troy,"
9381,Troy,NY,New York,RENSSELAER,"Center Brunswick,"
9382,Troy,NY,New York,RENSSELAER,"Eagle Mills,"
9383,Troy,NY,New York,RENSSELAER,"Snyders Corners,"
9384,Troy,NY,New York,RENSSELAER,"Sycaway,"
9385,Troy,NY,New York,RENSSELAER,"Raymertown,"
9386,Troy,NY,New York,RENSSELAER,"Lansingburg,"
9387,Troy,NY,New York,RENSSELAER,"Pleasantdale,"
9388,Troy,NY,New York,ALBANY,"Troy,"
9389,Troy,NY,New York,ALBANY,"Green Island,"
9390,Valatie,NY,New York,COLUMBIA,"Chatham Center,"
9391,Valatie,NY,New York,COLUMBIA,"Valatie,"
9392,Valley Falls,NY,New York,RENSSELAER,"Valley Falls,"
9393,Valley Falls,NY,New York,RENSSELAER,"West Valley Falls,"
9394,Voorheesville,NY,New York,ALBANY,"Voorheesville,"
9395,Voorheesville,NY,New York,ALBANY,"Reidsville,"
9396,Warnerville,NY,New York,SCHOHARIE,"Warnerville,"
9397,Warnerville,NY,New York,SCHOHARIE,"Patria,"
9398,Waterford,NY,New York,SARATOGA,"Waterford,"
9399,Watervliet,NY,New York,ALBANY,"Mannville,"
9400,Watervliet,NY,New York,ALBANY,"Maplewood,"
9401,Watervliet,NY,New York,ALBANY,"Watervliet,"
9402,Wells,NY,New York,HAMILTON,"Gilmantown,"
9403,Wells,NY,New York,HAMILTON,"Wells,"
9404,West Coxsackie,NY,New York,GREENE,"West Coxsackie,"
9405,West Coxsackie,NY,New York,GREENE,"W Coxsackie,"
9406,Westerlo,NY,New York,ALBANY,"Westerlo,"
9407,West Fulton,NY,New York,SCHOHARIE,"West Fulton,"
9408,West Fulton,NY,New York,SCHOHARIE,"W Fulton,"
9409,West Lebanon,NY,New York,COLUMBIA,"West Lebanon,"
9410,West Lebanon,NY,New York,COLUMBIA,"W Lebanon,"
9411,West Sand Lake,NY,New York,RENSSELAER,"W Sand Lake,"
9412,West Sand Lake,NY,New York,RENSSELAER,"West Sand Lake,"
9413,Worcester,NY,New York,OTSEGO,"Worcester,"
9414,Worcester,NY,New York,OTSEGO,"Decatur,"
9415,Worcester,NY,New York,OTSEGO,"South Worcester,"
9416,Wynantskill,NY,New York,RENSSELAER,"Wynantskill,"
9417,Wynantskill,NY,New York,RENSSELAER,"North Greenbush,"
9418,Albany,NY,New York,ALBANY,"Albany,"
9419,Albany,NY,New York,ALBANY,"Mckownville,"
9420,Albany,NY,New York,ALBANY,"Stuyvsnt Plz,"
9421,Albany,NY,New York,ALBANY,"Westmere,"
9422,Albany,NY,New York,ALBANY,"Pine,"
9423,Albany,NY,New York,ALBANY,"Stuyvesant Plaza,"
9424,Albany,NY,New York,ALBANY,"Menands,"
9425,Albany,NY,New York,ALBANY,"Colonie,"
9426,Albany,NY,New York,ALBANY,"Roessleville,"
9427,Albany,NY,New York,ALBANY,"Colonie Center,"
9428,Albany,NY,New York,ALBANY,"Siena,"
9429,Albany,NY,New York,ALBANY,"Loudonville,"
9430,Albany,NY,New York,ALBANY,"Albany Brm,"
9431,Albany,NY,New York,ALBANY,"S U N Y,"
9432,Albany,NY,New York,ALBANY,"Empire State Plaza,"
9433,Albany,NY,New York,ALBANY,"Ny State Campus,"
9434,Albany,NY,New York,ALBANY,"Nys Dept Of Tax & Finance,"
9435,Albany,NY,New York,ALBANY,"Ny Dept Of Motor Vehicles,"
9436,Albany,NY,New York,ALBANY,"Mental Hygiene Dept,"
9437,Albany,NY,New York,ALBANY,"Ny Educ Dept,"
9438,Albany,NY,New York,ALBANY,"Ny Secretary Of State,"
9439,Albany,NY,New York,ALBANY,"Ny Dept Trans,"
9440,Albany,NY,New York,ALBANY,"Ny Conservation Dept,"
9441,Albany,NY,New York,ALBANY,"State Office Bldg,"
9442,Albany,NY,New York,ALBANY,"Ny Agr And Mkts,"
9443,Albany,NY,New York,ALBANY,"Audit And Control Dept,"
9444,Albany,NY,New York,ALBANY,"Ny Health Dept,"
9445,Albany,NY,New York,ALBANY,"Ny Park And Rec Dept,"
9446,Albany,NY,New York,ALBANY,"Ny Civil Serv Dept,"
9447,Albany,NY,New York,ALBANY,"Ny Labor Div Empl,"
9448,Albany,NY,New York,ALBANY,"Ny Workman Comp,"
9449,Albany,NY,New York,ALBANY,"Ny Standards And Purc,"
9450,Albany,NY,New York,ALBANY,"Ny Soc Serv Dept,"
9451,Albany,NY,New York,ALBANY,"Ny Empl Retirement,"
9452,Albany,NY,New York,ALBANY,"Ny Dept Commerce,"
9453,Albany,NY,New York,ALBANY,"S U N Y 99 Wash,"
9454,Albany,NY,New York,ALBANY,"New York State Gov,"
9455,Albany,NY,New York,ALBANY,"Ny Assembly,"
9456,Albany,NY,New York,ALBANY,"Ny Labor Unemp Ins,"
9457,Albany,NY,New York,ALBANY,"Ny Tele Co,"
9458,Albany,NY,New York,ALBANY,"Ny State Lottery,"
9459,Albany,NY,New York,ALBANY,"Ny Hghr Educ Serv Corp,"
9460,Albany,NY,New York,ALBANY,"Ny Lottery,"
9461,Albany,NY,New York,ALBANY,"Ny State Dept Financial Svc,"
9462,Albany,NY,New York,ALBANY,"Nys Tax Processing Ctr,"
9463,Albany,NY,New York,ALBANY,"Us Postal Service,"
9464,Schenectady,NY,New York,SCHENECTADY,"Schenectady,"
9465,Schenectady,NY,New York,SCHENECTADY,"Glenville,"
9466,Schenectady,NY,New York,SCHENECTADY,"Scotia,"
9467,Schenectady,NY,New York,SCHENECTADY,"Schdy,"
9468,Schenectady,NY,New York,SCHENECTADY,"East Glenville,"
9469,Schenectady,NY,New York,SCHENECTADY,"Stoodley Corners,"
9470,Schenectady,NY,New York,SCHENECTADY,"Brandywine,"
9471,Schenectady,NY,New York,SCHENECTADY,"Rotterdam,"
9472,Schenectady,NY,New York,SCHENECTADY,"Lower Rotterdam,"
9473,Schenectady,NY,New York,SCHENECTADY,"Bellevue,"
9474,Schenectady,NY,New York,SCHENECTADY,"Niskayuna,"
9475,Schenectady,NY,New York,SCHENECTADY,"Upper Union,"
9476,Schenectady,NY,New York,SCHENECTADY,"General Electric,"
9477,Kingston,NY,New York,ULSTER,"Kingston,"
9478,Kingston,NY,New York,ULSTER,"St Remy,"
9479,Kingston,NY,New York,ULSTER,"Saint Remy,"
9480,Kingston,NY,New York,ULSTER,"Eddyville,"
9481,Accord,NY,New York,ULSTER,"Accord,"
9482,Accord,NY,New York,ULSTER,"Leibhardt,"
9483,Accord,NY,New York,ULSTER,"Lyonsville,"
9484,Accord,NY,New York,ULSTER,"Mettacahonts,"
9485,Accord,NY,New York,ULSTER,"Whitfield,"
9486,Acra,NY,New York,GREENE,"South Durham,"
9487,Acra,NY,New York,GREENE,"Acra,"
9488,Arkville,NY,New York,DELAWARE,"Arkville,"
9489,Ashland,NY,New York,GREENE,"Ashland,"
9490,Bearsville,NY,New York,ULSTER,"Bearsville,"
9491,Bearsville,NY,New York,ULSTER,"Shady,"
9492,Big Indian,NY,New York,ULSTER,"Big Indian,"
9493,Big Indian,NY,New York,ULSTER,"Oliverea,"
9494,Bloomington,NY,New York,ULSTER,"Bloomington,"
9495,Boiceville,NY,New York,ULSTER,"Boiceville,"
9496,Cairo,NY,New York,GREENE,"Cairo,"
9497,Catskill,NY,New York,GREENE,"Cementon,"
9498,Catskill,NY,New York,GREENE,"Catskill,"
9499,Chichester,NY,New York,ULSTER,"Chichester,"
9500,Connelly,NY,New York,ULSTER,"Connelly,"
9501,Cornwallville,NY,New York,GREENE,"Cornwallville,"
9502,Cottekill,NY,New York,ULSTER,"Cottekill,"
9503,Cragsmoor,NY,New York,ULSTER,"Cragsmoor,"
9504,Denver,NY,New York,DELAWARE,"Denver,"
9505,Durham,NY,New York,GREENE,"Durham,"
9506,Durham,NY,New York,GREENE,"West Durham,"
9507,East Durham,NY,New York,GREENE,"East Durham,"
9508,East Jewett,NY,New York,GREENE,"Tannersville,"
9509,East Jewett,NY,New York,GREENE,"East Jewett,"
9510,Elka Park,NY,New York,GREENE,"Elka Park,"
9511,Ellenville,NY,New York,ULSTER,"Ellenville,"
9512,Esopus,NY,New York,ULSTER,"Esopus,"
9513,Fleischmanns,NY,New York,DELAWARE,"Fleischmanns,"
9514,Fleischmanns,NY,New York,DELAWARE,"Halcott Center,"
9515,Fleischmanns,NY,New York,DELAWARE,"Halcott Ctr,"
9516,Freehold,NY,New York,GREENE,"Freehold,"
9517,Glasco,NY,New York,ULSTER,"Glasco,"
9518,Glenford,NY,New York,ULSTER,"Glenford,"
9519,Grand Gorge,NY,New York,DELAWARE,"Grand Gorge,"
9520,Greenfield Park,NY,New York,ULSTER,"Greenfld Park,"
9521,Greenfield Park,NY,New York,ULSTER,"Greenfield Park,"
9522,Haines Falls,NY,New York,GREENE,"Haines Falls,"
9523,Halcottsville,NY,New York,DELAWARE,"Halcottsville,"
9524,Hensonville,NY,New York,GREENE,"Hensonville,"
9525,Hensonville,NY,New York,GREENE,"East Windham,"
9526,High Falls,NY,New York,ULSTER,"High Falls,"
9527,Highmount,NY,New York,ULSTER,"Highmount,"
9528,Hunter,NY,New York,GREENE,"Hunter,"
9529,Hurley,NY,New York,ULSTER,"Hurley,"
9530,Jewett,NY,New York,GREENE,"Jewett,"
9531,Kerhonkson,NY,New York,ULSTER,"Kerhonkson,"
9532,Kerhonkson,NY,New York,ULSTER,"Cherrytown,"
9533,Lake Hill,NY,New York,ULSTER,"Lake Hill,"
9534,Lake Katrine,NY,New York,ULSTER,"Lake Katrine,"
9535,Lanesville,NY,New York,GREENE,"Lanesville,"
9536,Leeds,NY,New York,GREENE,"Leeds,"
9537,Lexington,NY,New York,GREENE,"Lexington,"
9538,Malden On Hudson,NY,New York,ULSTER,"Malden Hudson,"
9539,Malden On Hudson,NY,New York,ULSTER,"Mldn On Hdsn,"
9540,Malden On Hudson,NY,New York,ULSTER,"Malden,"
9541,Malden On Hudson,NY,New York,ULSTER,"Malden On Hudson,"
9542,Maplecrest,NY,New York,GREENE,"Maplecrest,"
9543,Margaretville,NY,New York,DELAWARE,"Margaretville,"
9544,Mount Marion,NY,New York,ULSTER,"Mount Merion Park,"
9545,Mount Marion,NY,New York,ULSTER,"Mount Marion,"
9546,Mount Tremper,NY,New York,ULSTER,"Mount Tremper,"
9547,Napanoch,NY,New York,ULSTER,"Napanoch,"
9548,New Kingston,NY,New York,DELAWARE,"New Kingston,"
9549,Oak Hill,NY,New York,GREENE,"Oak Hill,"
9550,Olivebridge,NY,New York,ULSTER,"Olive,"
9551,Olivebridge,NY,New York,ULSTER,"Krumville,"
9552,Olivebridge,NY,New York,ULSTER,"Samsonville,"
9553,Olivebridge,NY,New York,ULSTER,"Olivebridge,"
9554,Palenville,NY,New York,GREENE,"Palenville,"
9555,Phoenicia,NY,New York,ULSTER,"Phoenicia,"
9556,Pine Hill,NY,New York,ULSTER,"Pine Hill,"
9557,Port Ewen,NY,New York,ULSTER,"Port Ewen,"
9558,Prattsville,NY,New York,GREENE,"Red Falls,"
9559,Prattsville,NY,New York,GREENE,"Prattsville,"
9560,Preston Hollow,NY,New York,ALBANY,"Preston Hlow,"
9561,Preston Hollow,NY,New York,ALBANY,"Preston Hollow,"
9562,Preston Hollow,NY,New York,ALBANY,"Preston Holw,"
9563,Purling,NY,New York,GREENE,"Purling,"
9564,Rifton,NY,New York,ULSTER,"Rifton,"
9565,Rosendale,NY,New York,ULSTER,"Rosendale,"
9566,Round Top,NY,New York,GREENE,"Round Top,"
9567,Roxbury,NY,New York,DELAWARE,"Hubbell Cors,"
9568,Roxbury,NY,New York,DELAWARE,"Roxbury,"
9569,Ruby,NY,New York,ULSTER,"Ruby,"
9570,Saugerties,NY,New York,ULSTER,"West Saugerties,"
9571,Saugerties,NY,New York,ULSTER,"Saugerties,"
9572,Shandaken,NY,New York,ULSTER,"Shandaken,"
9573,Shokan,NY,New York,ULSTER,"Shokan,"
9574,South Cairo,NY,New York,GREENE,"South Cairo,"
9575,Spring Glen,NY,New York,ULSTER,"Spring Glen,"
9576,Stone Ridge,NY,New York,ULSTER,"The Vly,"
9577,Stone Ridge,NY,New York,ULSTER,"Stone Ridge,"
9578,Tannersville,NY,New York,GREENE,"Tannersville,"
9579,Tillson,NY,New York,ULSTER,"Tillson,"
9580,Ulster Park,NY,New York,ULSTER,"Ulster Park,"
9581,Wawarsing,NY,New York,ULSTER,"Wawarsing,"
9582,West Camp,NY,New York,ULSTER,"West Camp,"
9583,West Hurley,NY,New York,ULSTER,"West Hurley,"
9584,West Hurley,NY,New York,ULSTER,"W Hurley,"
9585,West Kill,NY,New York,GREENE,"West Kill,"
9586,West Park,NY,New York,ULSTER,"West Park,"
9587,West Shokan,NY,New York,ULSTER,"W Shokan,"
9588,West Shokan,NY,New York,ULSTER,"West Shokan,"
9589,Willow,NY,New York,ULSTER,"Willow,"
9590,Windham,NY,New York,GREENE,"Windham,"
9591,Woodstock,NY,New York,ULSTER,"Woodstock,"
9592,Amenia,NY,New York,DUTCHESS,"Amenia,"
9593,Ancram,NY,New York,COLUMBIA,"Ancram,"
9594,Ancramdale,NY,New York,COLUMBIA,"Ancramdale,"
9595,Annandale On Hudson,NY,New York,DUTCHESS,"Red Hook,"
9596,Annandale On Hudson,NY,New York,DUTCHESS,"Annandale On Hudson,"
9597,Annandale On Hudson,NY,New York,DUTCHESS,"Annandale,"
9598,Bangall,NY,New York,DUTCHESS,"Bangall,"
9599,Barrytown,NY,New York,DUTCHESS,"Red Hook,"
9600,Barrytown,NY,New York,DUTCHESS,"Barrytown,"
9601,Beacon,NY,New York,DUTCHESS,"Beacon,"
9602,Billings,NY,New York,DUTCHESS,"Billings,"
9603,Castle Point,NY,New York,DUTCHESS,"Castle Point,"
9604,Chelsea,NY,New York,DUTCHESS,"Chelsea,"
9605,Claverack,NY,New York,COLUMBIA,"Claverack,"
9606,Clinton Corners,NY,New York,DUTCHESS,"Clinton Crn,"
9607,Clinton Corners,NY,New York,DUTCHESS,"Clinton Corners,"
9608,Clinton Corners,NY,New York,DUTCHESS,"Clinton Cors,"
9609,Clintondale,NY,New York,ULSTER,"Clintondale,"
9610,Copake,NY,New York,COLUMBIA,"Copake,"
9611,Copake Falls,NY,New York,COLUMBIA,"Copake Falls,"
9612,Cornwall,NY,New York,ORANGE,"Cornwall,"
9613,Cornwall On Hudson,NY,New York,ORANGE,"Cornwall Hud,"
9614,Cornwall On Hudson,NY,New York,ORANGE,"Cornwall Hudson,"
9615,Cornwall On Hudson,NY,New York,ORANGE,"Cornwall On Hudson,"
9616,Cornwall On Hudson,NY,New York,ORANGE,"Cornwall Hdsn,"
9617,Cornwall On Hudson,NY,New York,ORANGE,"Cornwall On The Hudson,"
9618,Craryville,NY,New York,COLUMBIA,"Craryville,"
9619,Craryville,NY,New York,COLUMBIA,"Taghkanic,"
9620,Dover Plains,NY,New York,DUTCHESS,"Dover Plains,"
9621,Elizaville,NY,New York,COLUMBIA,"Elizaville,"
9622,Elizaville,NY,New York,COLUMBIA,"Taghkanic,"
9623,Fishkill,NY,New York,DUTCHESS,"Fishkill,"
9624,Gardiner,NY,New York,ULSTER,"Gardiner,"
9625,Germantown,NY,New York,COLUMBIA,"Cheviot,"
9626,Germantown,NY,New York,COLUMBIA,"Linlithgo,"
9627,Germantown,NY,New York,COLUMBIA,"Clermont,"
9628,Germantown,NY,New York,COLUMBIA,"Germantown,"
9629,Glenham,NY,New York,DUTCHESS,"Glenham,"
9630,Highland,NY,New York,ULSTER,"Highland,"
9631,Hillsdale,NY,New York,COLUMBIA,"Hillsdale,"
9632,Hollowville,NY,New York,COLUMBIA,"Hollowville,"
9633,Holmes,NY,New York,DUTCHESS,"Holmes,"
9634,Holmes,NY,New York,DUTCHESS,"Homes,"
9635,Holmes,NY,New York,DUTCHESS,"Whaley Lake,"
9636,Hopewell Junction,NY,New York,DUTCHESS,"Hopewell,"
9637,Hopewell Junction,NY,New York,DUTCHESS,"Hopewell Junction,"
9638,Hopewell Junction,NY,New York,DUTCHESS,"Wiccopee,"
9639,Hopewell Junction,NY,New York,DUTCHESS,"East Fishkill,"
9640,Hopewell Junction,NY,New York,DUTCHESS,"Hopewell Jct,"
9641,Hudson,NY,New York,COLUMBIA,"Hudson,"
9642,Hughsonville,NY,New York,DUTCHESS,"Hughsonville,"
9643,Hyde Park,NY,New York,DUTCHESS,"Hyde Park,"
9644,Lagrangeville,NY,New York,DUTCHESS,"La Grange,"
9645,Lagrangeville,NY,New York,DUTCHESS,"Lagrangeville,"
9646,Livingston,NY,New York,COLUMBIA,"Livingston,"
9647,Marlboro,NY,New York,ULSTER,"Marlborough,"
9648,Marlboro,NY,New York,ULSTER,"Marlboro,"
9649,Maybrook,NY,New York,ORANGE,"Maybrook,"
9650,Mellenville,NY,New York,COLUMBIA,"Mellenville,"
9651,Millbrook,NY,New York,DUTCHESS,"Millbrook,"
9652,Millerton,NY,New York,DUTCHESS,"Millerton,"
9653,Milton,NY,New York,ULSTER,"Milton,"
9654,Modena,NY,New York,ULSTER,"Modena,"
9655,Montgomery,NY,New York,ORANGE,"Montgomery,"
9656,Newburgh,NY,New York,ORANGE,"Town Branch,"
9657,Newburgh,NY,New York,ORANGE,"Newburgh,"
9658,Newburgh,NY,New York,ORANGE,"Balmville,"
9659,New Windsor,NY,New York,ORANGE,"New Windsor,"
9660,New Windsor,NY,New York,ORANGE,"Newburgh,"
9661,Newburgh,NY,New York,ORANGE,"Mid Hudson,"
9662,New Paltz,NY,New York,ULSTER,"New Paltz,"
9663,Patterson,NY,New York,PUTNAM,"Patterson,"
9664,Pawling,NY,New York,DUTCHESS,"Pawling,"
9665,Philmont,NY,New York,COLUMBIA,"Philmont,"
9666,Pine Bush,NY,New York,ORANGE,"Pine Bush,"
9667,Pine Plains,NY,New York,DUTCHESS,"Gallatin,"
9668,Pine Plains,NY,New York,DUTCHESS,"Pine Plains,"
9669,Pine Plains,NY,New York,DUTCHESS,"Shekomeko,"
9670,Pine Plains,NY,New York,DUTCHESS,"Mount Ross,"
9671,Plattekill,NY,New York,ULSTER,"Plattekill,"
9672,Pleasant Valley,NY,New York,DUTCHESS,"Pleasant Valley,"
9673,Pleasant Valley,NY,New York,DUTCHESS,"Pleasant Vly,"
9674,Poughquag,NY,New York,DUTCHESS,"Poughquag,"
9675,Red Hook,NY,New York,DUTCHESS,"Red Hook,"
9676,Red Hook,NY,New York,DUTCHESS,"Milan,"
9677,Rhinebeck,NY,New York,DUTCHESS,"Rhinebeck,"
9678,Rhinecliff,NY,New York,DUTCHESS,"Rhinecliff,"
9679,Rock Tavern,NY,New York,ORANGE,"Rock Tavern,"
9680,Salisbury Mills,NY,New York,ORANGE,"Salisbury Mls,"
9681,Salisbury Mills,NY,New York,ORANGE,"Salisbury Mills,"
9682,Salt Point,NY,New York,DUTCHESS,"Salt Point,"
9683,Staatsburg,NY,New York,DUTCHESS,"Staatsburgh,"
9684,Staatsburg,NY,New York,DUTCHESS,"Staatsburg,"
9685,Stanfordville,NY,New York,DUTCHESS,"Stanfordville,"
9686,Stormville,NY,New York,DUTCHESS,"Stormville,"
9687,Tivoli,NY,New York,DUTCHESS,"Tivoli,"
9688,Tivoli,NY,New York,DUTCHESS,"Nevis,"
9689,Vails Gate,NY,New York,ORANGE,"Vails Gate,"
9690,Verbank,NY,New York,DUTCHESS,"Verbank,"
9691,Walden,NY,New York,ORANGE,"Walden,"
9692,Walker Valley,NY,New York,ULSTER,"Walker Valley,"
9693,Wallkill,NY,New York,ULSTER,"Wallkill,"
9694,Wappingers Falls,NY,New York,DUTCHESS,"Wappinger,"
9695,Wappingers Falls,NY,New York,DUTCHESS,"Wappingers Fl,"
9696,Wappingers Falls,NY,New York,DUTCHESS,"Wappingers Falls,"
9697,Wappingers Falls,NY,New York,DUTCHESS,"New Hamburg,"
9698,Wassaic,NY,New York,DUTCHESS,"Wassaic,"
9699,Wingdale,NY,New York,DUTCHESS,"Wingdale,"
9700,Poughkeepsie,NY,New York,DUTCHESS,"Poughkeepsie,"
9701,Poughkeepsie,NY,New York,DUTCHESS,"Arlington,"
9702,Poughkeepsie,NY,New York,DUTCHESS,"Vassar College,"
9703,Monticello,NY,New York,SULLIVAN,"Monticello,"
9704,Barryville,NY,New York,SULLIVAN,"Barryville,"
9705,Bethel,NY,New York,SULLIVAN,"Bethel,"
9706,Bloomingburg,NY,New York,SULLIVAN,"Bloomingburg,"
9707,Burlingham,NY,New York,SULLIVAN,"Burlingham,"
9708,Callicoon,NY,New York,SULLIVAN,"Callicoon,"
9709,Callicoon Center,NY,New York,SULLIVAN,"Callicoon Center,"
9710,Callicoon Center,NY,New York,SULLIVAN,"Callicoon Ctr,"
9711,Claryville,NY,New York,SULLIVAN,"Claryville,"
9712,Cochecton,NY,New York,SULLIVAN,"Cochecton,"
9713,Cochecton Center,NY,New York,SULLIVAN,"Cochecton Ctr,"
9714,Cochecton Center,NY,New York,SULLIVAN,"Cochecton Center,"
9715,Cuddebackville,NY,New York,ORANGE,"Godeffroy,"
9716,Cuddebackville,NY,New York,ORANGE,"Cuddebackvlle,"
9717,Cuddebackville,NY,New York,ORANGE,"Cuddebackville,"
9718,Eldred,NY,New York,SULLIVAN,"Eldred,"
9719,Fallsburg,NY,New York,SULLIVAN,"Fallsburg,"
9720,Ferndale,NY,New York,SULLIVAN,"Ferndale,"
9721,Fremont Center,NY,New York,SULLIVAN,"Fremont,"
9722,Fremont Center,NY,New York,SULLIVAN,"Fremont Center,"
9723,Fremont Center,NY,New York,SULLIVAN,"Fremont Ctr,"
9724,Glen Spey,NY,New York,SULLIVAN,"Glen Spey,"
9725,Glen Wild,NY,New York,SULLIVAN,"Glen Wild,"
9726,Grahamsville,NY,New York,SULLIVAN,"Grahamsville,"
9727,Grahamsville,NY,New York,SULLIVAN,"Sundown,"
9728,Hankins,NY,New York,SULLIVAN,"Hankins,"
9729,Harris,NY,New York,SULLIVAN,"Harris,"
9730,Highland Lake,NY,New York,SULLIVAN,"Highland Lake,"
9731,Hortonville,NY,New York,SULLIVAN,"Hortonville,"
9732,Huguenot,NY,New York,ORANGE,"Huguenot,"
9733,Hurleyville,NY,New York,SULLIVAN,"Hurleyville,"
9734,Jeffersonville,NY,New York,SULLIVAN,"Jeffersonville,"
9735,Jeffersonville,NY,New York,SULLIVAN,"Jeffersonvlle,"
9736,Kauneonga Lake,NY,New York,SULLIVAN,"Kauneonga Lake,"
9737,Kauneonga Lake,NY,New York,SULLIVAN,"Kauneonga Lk,"
9738,Kenoza Lake,NY,New York,SULLIVAN,"Kenoza Lake,"
9739,Kiamesha Lake,NY,New York,SULLIVAN,"Kiamesha Lake,"
9740,Lake Huntington,NY,New York,SULLIVAN,"Lake Huntington,"
9741,Lake Huntington,NY,New York,SULLIVAN,"Lk Huntington,"
9742,Liberty,NY,New York,SULLIVAN,"Liberty,"
9743,Livingston Manor,NY,New York,SULLIVAN,"Lew Beach,"
9744,Livingston Manor,NY,New York,SULLIVAN,"Livingston Manor,"
9745,Livingston Manor,NY,New York,SULLIVAN,"Livingstn Mnr,"
9746,Loch Sheldrake,NY,New York,SULLIVAN,"Loch Sheldrake,"
